state_ut,variable,value,level,category
Andaman and Nicobar Islands,_of_schools_with_internet_facility_pvt_unaided,55.56,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,44.28,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,26.04,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,23.98,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,33.78,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,31.54,,of
Dadra and Nagar Haveli,_of_schools_with_internet_facility_pvt_unaided,85.71,,of
Daman and Diu,_of_schools_with_internet_facility_pvt_unaided,91.3,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,80.2,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,78.42,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,78.1,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,77.88,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,67.64,,of
Jammu and Kashmir,_of_schools_with_internet_facility_pvt_unaided,38.35,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,58.93,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,34.54,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,87.83,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,30.09,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,44.01,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,80.3,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,50.85,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,7.79,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,15.51,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,47.38,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,0.26,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,92.93,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,77.79,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,57.7,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,30.94,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,65.63,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,46.92,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,21.87,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,23.84,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,42.94,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,5.27,,of
India,_of_schools_with_internet_facility_others,18.12,,of
Andaman and Nicobar Islands,_of_schools_with_internet_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,13.75,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,17.02,,of
Assam,_of_schools_with_internet_facility_others,0.98,,of
Bihar,_of_schools_with_internet_facility_others,24.51,,of
Chandigarh,_of_schools_with_internet_facility_others,74.07,,of
Chhattisgarh,_of_schools_with_internet_facility_others,6.12,,of
Dadra and Nagar Haveli,_of_schools_with_internet_facility_others,100.00,,of
Daman and Diu,_of_schools_with_internet_facility_others,100.00,,of
Delhi,_of_schools_with_internet_facility_others,0.00,,of
Goa,_of_schools_with_internet_facility_others,0.00,,of
Gujarat,_of_schools_with_internet_facility_others,75.00,,of
Haryana,_of_schools_with_internet_facility_others,52.83,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,0.00,,of
Jammu and Kashmir,_of_schools_with_internet_facility_others,12.77,,of
Jharkhand,_of_schools_with_internet_facility_others,35.15,,of
Karnataka,_of_schools_with_internet_facility_others,14.29,,of
Kerala,_of_schools_with_internet_facility_others,65.27,,of
Ladakh,_of_schools_with_internet_facility_others,0.00,,of
Lakshadweep,_of_schools_with_internet_facility_others,0.00,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,14.45,,of
Maharashtra,_of_schools_with_internet_facility_others,66.49,,of
Manipur,_of_schools_with_internet_facility_others,32.6,,of
Meghalaya,_of_schools_with_internet_facility_others,6.22,,of
Mizoram,_of_schools_with_internet_facility_others,15.05,,of
Nagaland,_of_schools_with_internet_facility_others,0.00,,of
Odisha,_of_schools_with_internet_facility_others,0.00,,of
Puducherry,_of_schools_with_internet_facility_others,0.00,,of
Punjab,_of_schools_with_internet_facility_others,71.07,,of
Rajasthan,_of_schools_with_internet_facility_others,5.16,,of
Sikkim,_of_schools_with_internet_facility_others,0.00,,of
Tamil Nadu,_of_schools_with_internet_facility_others,43.81,,of
Telangana,_of_schools_with_internet_facility_others,7.32,,of
Tripura,_of_schools_with_internet_facility_others,5.67,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,10.47,,of
Uttarakhand,_of_schools_with_internet_facility_others,23.67,,of
West Bengal,_of_schools_with_internet_facility_others,10.86,,of
