state_ut,variable,value,level,category
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,62.05,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,35.09,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,26.46,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,44.43,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,44.78,,of
Dadra and Nagar Haveli,_of_schools_with_internet_facility_pvt_unaided,90.48,,of
Daman and Diu,_of_schools_with_internet_facility_pvt_unaided,91.3,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,83.48,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,79.71,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,81.66,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,81.73,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,71.54,,of
Jammu and Kashmir,_of_schools_with_internet_facility_pvt_unaided,40.07,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,65.64,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,62.43,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,89.95,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,33.93,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,46.47,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,81.99,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,56.75,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,8.64,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,15.87,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,49.87,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,35.0,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,94.76,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,81.29,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,61.16,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,31.94,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,75.44,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,53.7,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,25.28,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,28.26,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,45.69,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,13.0,,of
India,_of_schools_with_internet_facility_others,21.42,,of
Andaman and Nicobar Islands,_of_schools_with_internet_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,17.88,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,5.77,,of
Assam,_of_schools_with_internet_facility_others,0.84,,of
Bihar,_of_schools_with_internet_facility_others,29.55,,of
Chandigarh,_of_schools_with_internet_facility_others,77.78,,of
Chhattisgarh,_of_schools_with_internet_facility_others,9.46,,of
Dadra and Nagar Haveli,_of_schools_with_internet_facility_others,0,,of
Daman and Diu,_of_schools_with_internet_facility_others,100,,of
Delhi,_of_schools_with_internet_facility_others,0,,of
Goa,_of_schools_with_internet_facility_others,0,,of
Gujarat,_of_schools_with_internet_facility_others,66.67,,of
Haryana,_of_schools_with_internet_facility_others,58.03,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,0,,of
Jammu and Kashmir,_of_schools_with_internet_facility_others,18.75,,of
Jharkhand,_of_schools_with_internet_facility_others,41.85,,of
Karnataka,_of_schools_with_internet_facility_others,26.32,,of
Kerala,_of_schools_with_internet_facility_others,65.14,,of
Ladakh,_of_schools_with_internet_facility_others,0,,of
Lakshadweep,_of_schools_with_internet_facility_others,0,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,14.62,,of
Maharashtra,_of_schools_with_internet_facility_others,69.49,,of
Manipur,_of_schools_with_internet_facility_others,34.76,,of
Meghalaya,_of_schools_with_internet_facility_others,6.69,,of
Mizoram,_of_schools_with_internet_facility_others,21.05,,of
Nagaland,_of_schools_with_internet_facility_others,100,,of
Odisha,_of_schools_with_internet_facility_others,20.18,,of
Puducherry,_of_schools_with_internet_facility_others,0,,of
Punjab,_of_schools_with_internet_facility_others,73.9,,of
Rajasthan,_of_schools_with_internet_facility_others,7.05,,of
Sikkim,_of_schools_with_internet_facility_others,0,,of
Tamil Nadu,_of_schools_with_internet_facility_others,59.54,,of
Telangana,_of_schools_with_internet_facility_others,5.98,,of
Tripura,_of_schools_with_internet_facility_others,7.09,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,11.94,,of
Uttarakhand,_of_schools_with_internet_facility_others,23.4,,of
West Bengal,_of_schools_with_internet_facility_others,8.53,,of
