state_ut,variable,value,level,category
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,66.17,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,0.32,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,86.57,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,82.15,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,66.96,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,67.63,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,70.8,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,59.95,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,53.06,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,25.84,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,62.76,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,10.48,,of
India,_of_schools_with_functional_computer_facility_others,20.90,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_others,100.00,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,9.75,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,31.91,,of
Assam,_of_schools_with_functional_computer_facility_others,1.46,,of
Bihar,_of_schools_with_functional_computer_facility_others,32.13,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,92.59,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,24.16,,of
Dadra and Nagar Haveli,_of_schools_with_functional_computer_facility_others,100.00,,of
Daman and Diu,_of_schools_with_functional_computer_facility_others,100.00,,of
Delhi,_of_schools_with_functional_computer_facility_others,0.00,,of
Goa,_of_schools_with_functional_computer_facility_others,0.00,,of
Gujarat,_of_schools_with_functional_computer_facility_others,50.00,,of
Haryana,_of_schools_with_functional_computer_facility_others,60.06,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,0.00,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_others,42.55,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,30.3,,of
Karnataka,_of_schools_with_functional_computer_facility_others,100.00,,of
Kerala,_of_schools_with_functional_computer_facility_others,71.77,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0.00,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,2.92,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,74.35,,of
Manipur,_of_schools_with_functional_computer_facility_others,54.14,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,18.88,,of
Mizoram,_of_schools_with_functional_computer_facility_others,58.06,,of
Nagaland,_of_schools_with_functional_computer_facility_others,0.00,,of
Odisha,_of_schools_with_functional_computer_facility_others,1.91,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0.00,,of
Punjab,_of_schools_with_functional_computer_facility_others,77.5,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,20.56,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0.00,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,54.6,,of
Telangana,_of_schools_with_functional_computer_facility_others,17.07,,of
Tripura,_of_schools_with_functional_computer_facility_others,15.38,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,10.71,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,40.61,,of
West Bengal,_of_schools_with_functional_computer_facility_others,18.21,,of
