state_ut,variable,value,level,category
West Bengal,_of_schools_with_internet_facility_pvt_aided,35.63,,of
India,_of_schools_with_internet_facility_pvt_unaided,52.96,,of
Andaman and Nicobar Islands,_of_schools_with_internet_facility_pvt_unaided,64.38,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,67.13,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,39.92,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,28.7,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,47.55,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,51.48,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_internet_facility_pvt_unaided,92.06,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,84.93,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,78.99,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,84.7,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,83.27,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,73.74,,of
Jammu and Kashmir,_of_schools_with_internet_facility_pvt_unaided,43.8,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,70.17,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,67.18,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,92.29,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,57.14,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,49.51,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,83.6,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,60.18,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,9.32,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,17.9,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,51.55,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,38.54,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,82.41,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,63.6,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,36.9,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,75.62,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,58.37,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,33.89,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,30.8,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,52.08,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,16.81,,of
India,_of_schools_with_internet_facility_others,22.66,,of
Andaman and Nicobar Islands,_of_schools_with_internet_facility_others,0,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,22.46,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,15.69,,of
Assam,_of_schools_with_internet_facility_others,1,,of
Bihar,_of_schools_with_internet_facility_others,31.21,,of
Chandigarh,_of_schools_with_internet_facility_others,77.78,,of
Chhattisgarh,_of_schools_with_internet_facility_others,9.87,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_internet_facility_others,100,,of
Delhi,_of_schools_with_internet_facility_others,0,,of
Goa,_of_schools_with_internet_facility_others,0,,of
Gujarat,_of_schools_with_internet_facility_others,66.67,,of
Haryana,_of_schools_with_internet_facility_others,61.33,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,0,,of
Jammu and Kashmir,_of_schools_with_internet_facility_others,25.66,,of
Jharkhand,_of_schools_with_internet_facility_others,46.11,,of
Karnataka,_of_schools_with_internet_facility_others,29.41,,of
Kerala,_of_schools_with_internet_facility_others,71.23,,of
Ladakh,_of_schools_with_internet_facility_others,0,,of
Lakshadweep,_of_schools_with_internet_facility_others,0,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,14.39,,of
Maharashtra,_of_schools_with_internet_facility_others,72.57,,of
Manipur,_of_schools_with_internet_facility_others,34.36,,of
Meghalaya,_of_schools_with_internet_facility_others,7.54,,of
Mizoram,_of_schools_with_internet_facility_others,22.09,,of
Nagaland,_of_schools_with_internet_facility_others,100,,of
Odisha,_of_schools_with_internet_facility_others,22.93,,of
Puducherry,_of_schools_with_internet_facility_others,0,,of
Punjab,_of_schools_with_internet_facility_others,17.65,,of
Rajasthan,_of_schools_with_internet_facility_others,7.87,,of
Sikkim,_of_schools_with_internet_facility_others,0,,of
Tamil Nadu,_of_schools_with_internet_facility_others,59.63,,of
Telangana,_of_schools_with_internet_facility_others,7.82,,of
Tripura,_of_schools_with_internet_facility_others,7.52,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,13.41,,of
Uttarakhand,_of_schools_with_internet_facility_others,24.21,,of
West Bengal,_of_schools_with_internet_facility_others,10.52,,of
